"product_id","star_rating","total_votes","helpful_votes","review_body","possentiment","neusentiment","negsentiment"
"B0051VVOB2","5","0","0","I actually received the Kindle Fire as a gift from my husband. The first thing I noticed was the weight of it. At first it felt a little too heavy but after a while your wrist stops hurting.  I mainly wanted this to read my books and it has its pros and cons<br />  The pros as an e-reader: very easy to add bookmarks, change pages, adjust the screen<br />  The cons as an e-reader: very heavy if you are used to the lightweight kindles and I was surprised the screen doesn't look the same. That was the hardest thing for me to get over was that it didn't look like all the other kindles. A little hard on the eyes at first but with you being able to adjust the screen color and brightness it gets better.<br />  Over all the kindle is awesome. I gave this five stars because of all the neat features. My magazines look breathtaking on this, the apps are really cool and actually most are the same as on my iphone. And, when it comes to surfing the net or visiting websites it is a lot faster than I had expected.<br />  All in all this was a great buy for an affordable price (well, little money from my husband's wallet) and I would highly recommend getting one.  The hard part now is trying to get my husband and one year old daughter away from my Kindle Fire!","0.144","0.799","0.057"
"B0083PWAPW","2","3","1","amazon addressed my problem and took back unit after 31 days. I will try another unit to see if it is of better quality<br /><br />Re-ordered and tried again. Unit works okay but cannot \\""use the \\""borrow 1 book a month\\"". Emailed 3 times asking for help with no reply. Searched forums first. If I had it to do over I would not have gotten this unit. Customer service is none existent.I really wanted this to work well for my wife,who loves to read, but I will order another tablet from someone else that has better customer service.My problems are minor but not being able to resolve them turns into dislike for the unit.This is the first time I have been disappointed with Amazon","0.177","0.713","0.11"
"B0083PWAPW","3","3","0","I am really disappointed that this device cannot play videos and games that require Adobe flash player.  It seems RIDICULOUS that this device was manufactured without it.","0.0","0.726","0.274"
"B0083Q04IQ","2","1","0","Don't believe the product description. \\""Up to 9 hours of reading, surfing the web on Wi-Fi, watching video...\\"" is not going to happen. \\""Actual results may vary\\"" is the most truthful part, although based upon my results you are going to get maybe 2 hours of surfing the web or watching online video. Quite a variation. With wireless off, and screen brightness as low as I can stand to have it (about 50-60%) I might be able to read a book for a few (3 or more) hours. My cell phone has a phenomenally better battery life, and even with that I feel like I'm constantly carrying a power cord and searching for an outlet. This is quite a disappointment.<br /><br />It's just not that portable. It's also slightly heavier than I expected, although they were completely honest about the weight. It's about 2x as heavy as the reading-only Kindles, such as the Kindle Touch.<br /><br />On the plus side, it's pretty simple, with no frills and all the basics available such as email and web browsing. Reading books on the screen is very comfortable, and I wasn't sure I would like that.<br /><br />The Kindle Fire seems like a good deal, but beware of what you're trading in for paying that low price. I wish now that I had sprung for a better quality tablet with enough battery life that I didn't constantly have to worry about it.","0.112","0.835","0.053"
"B0051VVOB2","3","4","1","I was super excited to get my Kindle Fire and have been pleased with the games, books, and video. However, I was really looking forward to using the internet on my new Kindle since I currently use my iPhone for Internet access and the screen is just too tiny for extensive searches. I have been extremely disappointed with how SLOW the Internet is. I know it's not just my WiFi because the pages load twice as fast when I use my iPhone on the WiFi. I get so frustrated that I tend to just go back to my iPhone for Internet use which is frustrating since Internet access was one if the main reasons I got the Kindle. Other than that, I have been very pleased with my Kindle Fire.","0.087","0.801","0.112"
"B0051VVOB2","5","5","4","My husband bought me a Kindle Fire for Christmas.  I am an avid book reader and wasn't at all sure that I could make the switch to reading from a tablet.  Well, I love it!  It is easy to download the books and the automatic features such as a built in bookmark etc. are great.  Also, because it is so beautifully back lit, I can read in bed without disturbing my husband by turning on a lamp.  It is the perfect size and I find myself carrying it downstairs in the morning to check my e-mail while making tea.  It is extremely responsive.  No waiting time for it to \\""boot up.\\""  It comes on instantly.  It is truly a mini computer in every way.  I can do almost everything with it that I do with my HP TouchSmart.  I can't wait to take a trip with it.  No lugging six heavy books with me to last the week. And guide books for vacation spots are right there when you want to look something up. I want to get a cover for it because I believe some of them have a strap that makes it easy to hold the Kindle Fire while reading. This is a wonderful item.","0.188","0.759","0.053"
"B00BWYQ9YE","5","0","0","GREAT color, fast and easy to use. I am just not sure about the variety of apps. It doesn't have some of the apps I wanted, still though it has many choices. Everyday I am still amazed at how great the graphics are. It has loud sound and the mayday button is amazing. They can help you with anything. I have never seen anything like this before. I would totally recommend this product to everyone. I got it at a great price. Love it!","0.32","0.641","0.04"
"B0083PWAPW","5","2","1","The Kindle is a replacement from last year’s version.  Unfortunately that was broken by the children.  With buying the replacement and to stop on family fights on who can use it I purchased a second one and now my house is quiet!!","0.0","0.761","0.239"
"B0051VVOB2","1","17","5","Kindle Fire is useless outside US. You are not able to get any application nor movies or support even though you want to pay for them. Don't ever buy this product from AMAZON. I'm just disappointed of their policy. US ONLY???  WTF...  I'm not a big client, but they just lose one more.","0.048","0.74","0.211"
"B0051VVOB2","1","9","1","I'm began writing this review on the kindle and finished on my laptop.  This was a gift and I am grateful,  but this kindle has a long, long way to go.  Its extremely frustrating to type on, it lags so bad, and half the time videos wont play, and it will just kick you off pages you were on.  Like I said it was a gift and I will continue to use it, but even my wife says after using this she wants an ipad instead.","0.111","0.724","0.164"
"B0083PWAPW","4","3","0","I have bought kindle fire.i love it except, for not enough information on how to work it.I want to download movies for trips but dont know how.I see a lot of buy this and that,so dont know where to go...","0.094","0.906","0.0"
